,year,month,series_id,series_desc,level,order,curr_weight
2684,2001,12,CUUR0000SEFJ,Dairy and related products,3,5,1.093
2685,2001,12,CUUR0000SAF113,Fruits and vegetables,3,6,1.427
2686,2001,12,CUUR0000SAF114,Nonalcoholic beverages and beverage materials,3,7,1.024
2687,2001,12,CUUR0000SAF115,Other food at home,3,8,1.962
2688,2001,12,CUUR0000SEFV,Food away from home,2,9,5.741
2689,2001,12,CUUR0000SAF116,Alcoholic beverages,2,10,0.99
2690,2001,12,CUUR0000SAH,Housing,1,11,40.514
2691,2001,12,CUUR0000SAH1,Shelter,2,12,31.026
2692,2001,12,CUUR0000SEHA,Rent of primary residence,3,13,7.298
2693,2001,12,CUUR0000SEHB,Lodging away from home,3,14,2.306
2694,2001,12,CUUR0000SEHC01,Owners' equivalent rent of primary residence,3,15,21.056
2695,2001,12,CUUR0000SEHD,Tenants and household insurance,3,16,0.366
2696,2001,12,CUUR0000SAH2,Fuels and utilities,2,17,4.937
2697,2001,12,CUUR0000SEHE,Fuel oil and other fuels,3,18,0.276
2698,2001,12,CUUR0000SEHF,Energy services,3,19,3.721
2699,2001,12,CUUR0000SEHG,Water and Sewer Services,3,20,0.936
2700,2001,12,CUUR0000SAH3,Household furnishings and operations,2,21,4.545
2701,2001,12,CUUR0000SAA,Apparel,1,22,4.244
2702,2001,12,CUUR0000SAA1,Men's and boys' apparel,2,23,1.188
2703,2001,12,CUUR0000SAA2,Women's and girls' apparel,2,24,1.688
2704,2001,12,CUUR0000SEAE,Footwear,2,25,0.768
2705,2001,12,CUUR0000SEAF,Infants' and toddlers' apparel,2,26,0.251
2706,2001,12,CUUR0000SEAG,Jewelry and watches,2,27,0.348
2707,2001,12,CUUR0000SAT,Transportation,1,28,16.638
2708,2001,12,CUUR0000SAT1,Private Transportation,2,29,15.275
2709,2001,12,CUUR0000SETA,New and used motor vehicles,3,30,7.327
2710,2001,12,CUUR0000SETB,Motor fuel,3,31,2.578
2711,2001,12,CUUR0000SETC,Motor vehicle parts and equipment,3,32,0.533
2712,2001,12,CUUR0000SETD,Motor vehicle maintenance and repair,3,33,1.656
2713,2001,12,CUUR0000SETE,Motor vehicle insurance,3,34,2.549
2714,2001,12,CUUR0000SETF,Motor vehicle fees,3,35,0.637
2715,2001,12,CUUR0000SETG,Public transportation,2,36,1.357
2716,2001,12,CUUR0000SETG01,Airline fare,3,37,0.874
2717,2001,12,CUUR0000SETG02,Other intercity transportation,3,38,0.162
2718,2001,12,CUUR0000SETG03,Intracity transportation,3,39,0.318
2719,2001,12,CUUR0000SAM,Medical care,1,40,5.994
2720,2001,12,CUUR0000SAM1,Medical care commodities,2,41,1.296
2721,2001,12,CUUR0000SAM2,Medical care services,2,42,4.7
2722,2001,12,CUUR0000SAR,Recreation,1,43,5.907
2723,2001,12,CUUR0000SERA,Video and audio,2,44,1.629
2724,2001,12,CUUR0000SERB,"Pets, pet products and services",2,45,0.675
2725,2001,12,CUUR0000SERC,Sporting goods,2,46,0.43
2726,2001,12,CUUR0000SERD,Photography,2,47,0.239
2727,2001,12,CUUR0000SERE,Other recreational goods,2,48,0.453
2728,2001,12,CUUR0000SERF,Recreation services,2,49,1.903
2729,2001,12,CUUR0000SERG,Recreational reading materials,2,50,0.58
2730,2001,12,CUUR0000SAE,Education and communication,1,51,5.396
2731,2001,12,CUUR0000SAE1,Education,2,52,2.913
2732,2001,12,CUUR0000SAE2,Communication,2,53,2.482
2733,2001,12,CUUR0000SAG,Other goods and services,1,54,4.909
2734,2001,12,CUUR0000SEGA,Tobacco and smoking products,2,55,1.402
2735,2001,12,CUUR0000SAG1,Personal care goods and services,2,56,3.506
2736,2002,1,CUUR0000SA0,All items ,0,0,100.0
2737,2002,1,CUUR0000SAF,Food and beverages,1,1,15.773
2738,2002,1,CUUR0000SAF11,Food at home,2,2,8.521
2739,2002,1,CUUR0000SAF111,Cereals and bakery products,3,3,1.304
2740,2002,1,CUUR0000SAF112,"Meats, poultry, fish, and eggs  ",3,4,2.267
2741,2002,1,CUUR0000SEFJ,Dairy and related products,3,5,0.909
2742,2002,1,CUUR0000SAF113,Fruits and vegetables,3,6,1.26
2743,2002,1,CUUR0000SAF114,Nonalcoholic beverages and beverage materials,3,7,0.972
2744,2002,1,CUUR0000SAF115,Other food at home,3,8,1.811
2745,2002,1,CUUR0000SEFV,Food away from home,2,9,6.22
2746,2002,1,CUUR0000SAF116,Alcoholic beverages,2,10,1.034
2747,2002,1,CUUR0000SAH,Housing,1,11,40.942
2748,2002,1,CUUR0000SAH1,Shelter,2,12,31.652
2749,2002,1,CUUR0000SEHA,Rent of primary residence,3,13,6.426
2750,2002,1,CUUR0000SEHB,Lodging away from home,3,14,2.808
2751,2002,1,CUUR0000SEHC01,Owners' equivalent rent of primary residence,3,15,22.069
2752,2002,1,CUUR0000SEHD,Tenants and household insurance,3,16,0.353
2753,2002,1,CUUR0000SAH2,Fuels and utilities,2,17,4.479
2754,2002,1,CUUR0000SEHE,Fuel oil and other fuels,3,18,0.188
2755,2002,1,CUUR0000SEHF,Energy services,3,19,3.43
2756,2002,1,CUUR0000SEHG,Water and Sewer Services,3,20,0.86
2757,2002,1,CUUR0000SAH3,Household furnishings and operations,2,21,4.822
2758,2002,1,CUUR0000SAA,Apparel,1,22,4.272
2759,2002,1,CUUR0000SAA1,Men's and boys' apparel,2,23,1.101
2760,2002,1,CUUR0000SAA2,Women's and girls' apparel,2,24,1.723
2761,2002,1,CUUR0000SEAE,Footwear,2,25,0.847
2762,2002,1,CUUR0000SEAF,Infants' and toddlers' apparel,2,26,0.197
2763,2002,1,CUUR0000SEAG,Jewelry and watches,2,27,0.406
2764,2002,1,CUUR0000SAT,Transportation,1,28,17.028
2765,2002,1,CUUR0000SAT1,Private Transportation,2,29,15.82
2766,2002,1,CUUR0000SETA,New and used motor vehicles,3,30,8.544
2767,2002,1,CUUR0000SETB,Motor fuel,3,31,2.606
2768,2002,1,CUUR0000SETC,Motor vehicle parts and equipment,3,32,0.422
2769,2002,1,CUUR0000SETD,Motor vehicle maintenance and repair,3,33,1.402
2770,2002,1,CUUR0000SETE,Motor vehicle insurance,3,34,2.292
2771,2002,1,CUUR0000SETF,Motor vehicle fees,3,35,0.561
2772,2002,1,CUUR0000SETG,Public transportation,2,36,1.214
2773,2002,1,CUUR0000SETG01,Airline fare,3,37,0.762
2774,2002,1,CUUR0000SETG02,Other intercity transportation,3,38,0.189
2775,2002,1,CUUR0000SETG03,Intracity transportation,3,39,0.255
2776,2002,1,CUUR0000SAM,Medical care,1,40,5.845
2777,2002,1,CUUR0000SAM1,Medical care commodities,2,41,1.379
2778,2002,1,CUUR0000SAM2,Medical care services,2,42,4.466
2779,2002,1,CUUR0000SAR,Recreation,1,43,6.028
2780,2002,1,CUUR0000SERA,Video and audio,2,44,1.656
2781,2002,1,CUUR0000SERB,"Pets, pet products and services",2,45,0.711
2782,2002,1,CUUR0000SERC,Sporting goods,2,46,0.626
2783,2002,1,CUUR0000SERD,Photography,2,47,0.24
2784,2002,1,CUUR0000SERE,Other recreational goods,2,48,0.5
2785,2002,1,CUUR0000SERF,Recreation services,2,49,1.857
2786,2002,1,CUUR0000SERG,Recreational reading materials,2,50,0.436
2787,2002,1,CUUR0000SAE,Education and communication,1,51,5.816
2788,2002,1,CUUR0000SAE1,Education,2,52,2.733
2789,2002,1,CUUR0000SAE2,Communication,2,53,3.08
2790,2002,1,CUUR0000SAG,Other goods and services,1,54,4.314
2791,2002,1,CUUR0000SEGA,Tobacco and smoking products,2,55,0.928
2792,2002,1,CUUR0000SAG1,Personal care goods and services,2,56,3.388
2793,2002,2,CUUR0000SA0,All items ,0,0,100.0
2794,2002,2,CUUR0000SAF,Food and beverages,1,1,15.729
2795,2002,2,CUUR0000SAF11,Food at home,2,2,8.478
2796,2002,2,CUUR0000SAF111,Cereals and bakery products,3,3,1.305
2797,2002,2,CUUR0000SAF112,"Meats, poultry, fish, and eggs  ",3,4,2.254
2798,2002,2,CUUR0000SEFJ,Dairy and related products,3,5,0.907
2799,2002,2,CUUR0000SAF113,Fruits and vegetables,3,6,1.246
2800,2002,2,CUUR0000SAF114,Nonalcoholic beverages and beverage materials,3,7,0.971
2801,2002,2,CUUR0000SAF115,Other food at home,3,8,1.794
2802,2002,2,CUUR0000SEFV,Food away from home,2,9,6.217
2803,2002,2,CUUR0000SAF116,Alcoholic beverages,2,10,1.034
2804,2002,2,CUUR0000SAH,Housing,1,11,40.988
2805,2002,2,CUUR0000SAH1,Shelter,2,12,31.774
2806,2002,2,CUUR0000SEHA,Rent of primary residence,3,13,6.424
2807,2002,2,CUUR0000SEHB,Lodging away from home,3,14,2.95
2808,2002,2,CUUR0000SEHC01,Owners' equivalent rent of primary residence,3,15,22.045
2809,2002,2,CUUR0000SEHD,Tenants and household insurance,3,16,0.352
2810,2002,2,CUUR0000SAH2,Fuels and utilities,2,17,4.414
2811,2002,2,CUUR0000SEHE,Fuel oil and other fuels,3,18,0.186
2812,2002,2,CUUR0000SEHF,Energy services,3,19,3.37
2813,2002,2,CUUR0000SEHG,Water and Sewer Services,3,20,0.858
2814,2002,2,CUUR0000SAH3,Household furnishings and operations,2,21,4.799
2815,2002,2,CUUR0000SAA,Apparel,1,22,4.365
2816,2002,2,CUUR0000SAA1,Men's and boys' apparel,2,23,1.108
2817,2002,2,CUUR0000SAA2,Women's and girls' apparel,2,24,1.804
2818,2002,2,CUUR0000SEAE,Footwear,2,25,0.861
2819,2002,2,CUUR0000SEAF,Infants' and toddlers' apparel,2,26,0.2
2820,2002,2,CUUR0000SEAG,Jewelry and watches,2,27,0.395
2821,2002,2,CUUR0000SAT,Transportation,1,28,16.938
2822,2002,2,CUUR0000SAT1,Private Transportation,2,29,15.725
2823,2002,2,CUUR0000SETA,New and used motor vehicles,3,30,8.434
2824,2002,2,CUUR0000SETB,Motor fuel,3,31,2.604
2825,2002,2,CUUR0000SETC,Motor vehicle parts and equipment,3,32,0.42
2826,2002,2,CUUR0000SETD,Motor vehicle maintenance and repair,3,33,1.403
2827,2002,2,CUUR0000SETE,Motor vehicle insurance,3,34,2.308
2828,2002,2,CUUR0000SETF,Motor vehicle fees,3,35,0.559
2829,2002,2,CUUR0000SETG,Public transportation,2,36,1.218
2830,2002,2,CUUR0000SETG01,Airline fare,3,37,0.767
2831,2002,2,CUUR0000SETG02,Other intercity transportation,3,38,0.189
2832,2002,2,CUUR0000SETG03,Intracity transportation,3,39,0.255
2833,2002,2,CUUR0000SAM,Medical care,1,40,5.851
2834,2002,2,CUUR0000SAM1,Medical care commodities,2,41,1.38
2835,2002,2,CUUR0000SAM2,Medical care services,2,42,4.472
2836,2002,2,CUUR0000SAR,Recreation,1,43,6.016
2837,2002,2,CUUR0000SERA,Video and audio,2,44,1.662
2838,2002,2,CUUR0000SERB,"Pets, pet products and services",2,45,0.711
2839,2002,2,CUUR0000SERC,Sporting goods,2,46,0.625
2840,2002,2,CUUR0000SERD,Photography,2,47,0.24
2841,2002,2,CUUR0000SERE,Other recreational goods,2,48,0.497
2842,2002,2,CUUR0000SERF,Recreation services,2,49,1.843
2843,2002,2,CUUR0000SERG,Recreational reading materials,2,50,0.437
2844,2002,2,CUUR0000SAE,Education and communication,1,51,5.799
2845,2002,2,CUUR0000SAE1,Education,2,52,2.736
2846,2002,2,CUUR0000SAE2,Communication,2,53,3.058
2847,2002,2,CUUR0000SAG,Other goods and services,1,54,4.342
2848,2002,2,CUUR0000SEGA,Tobacco and smoking products,2,55,0.96
2849,2002,2,CUUR0000SAG1,Personal care goods and services,2,56,3.384
2850,2002,3,CUUR0000SA0,All items ,0,0,100.0
2851,2002,3,CUUR0000SAF,Food and beverages,1,1,15.659
2852,2002,3,CUUR0000SAF11,Food at home,2,2,8.445
2853,2002,3,CUUR0000SAF111,Cereals and bakery products,3,3,1.294
2854,2002,3,CUUR0000SAF112,"Meats, poultry, fish, and eggs  ",3,4,2.255
2855,2002,3,CUUR0000SEFJ,Dairy and related products,3,5,0.898
2856,2002,3,CUUR0000SAF113,Fruits and vegetables,3,6,1.253
2857,2002,3,CUUR0000SAF114,Nonalcoholic beverages and beverage materials,3,7,0.967
2858,2002,3,CUUR0000SAF115,Other food at home,3,8,1.779
2859,2002,3,CUUR0000SEFV,Food away from home,2,9,6.185
2860,2002,3,CUUR0000SAF116,Alcoholic beverages,2,10,1.028
2861,2002,3,CUUR0000SAH,Housing,1,11,40.895
2862,2002,3,CUUR0000SAH1,Shelter,2,12,31.734
2863,2002,3,CUUR0000SEHA,Rent of primary residence,3,13,6.404
2864,2002,3,CUUR0000SEHB,Lodging away from home,3,14,2.997
2865,2002,3,CUUR0000SEHC01,Owners' equivalent rent of primary residence,3,15,21.983
2866,2002,3,CUUR0000SEHD,Tenants and household insurance,3,16,0.35
2867,2002,3,CUUR0000SAH2,Fuels and utilities,2,17,4.395
2868,2002,3,CUUR0000SEHE,Fuel oil and other fuels,3,18,0.186
2869,2002,3,CUUR0000SEHF,Energy services,3,19,3.353
2870,2002,3,CUUR0000SEHG,Water and Sewer Services,3,20,0.857
2871,2002,3,CUUR0000SAH3,Household furnishings and operations,2,21,4.776
2872,2002,3,CUUR0000SAA,Apparel,1,22,4.505
2873,2002,3,CUUR0000SAA1,Men's and boys' apparel,2,23,1.13
2874,2002,3,CUUR0000SAA2,Women's and girls' apparel,2,24,1.887
2875,2002,3,CUUR0000SEAE,Footwear,2,25,0.885
2876,2002,3,CUUR0000SEAF,Infants' and toddlers' apparel,2,26,0.203
2877,2002,3,CUUR0000SEAG,Jewelry and watches,2,27,0.401
2878,2002,3,CUUR0000SAT,Transportation,1,28,17.082
2879,2002,3,CUUR0000SAT1,Private Transportation,2,29,15.876
2880,2002,3,CUUR0000SETA,New and used motor vehicles,3,30,8.345
2881,2002,3,CUUR0000SETB,Motor fuel,3,31,2.84
2882,2002,3,CUUR0000SETC,Motor vehicle parts and equipment,3,32,0.419
2883,2002,3,CUUR0000SETD,Motor vehicle maintenance and repair,3,33,1.399
2884,2002,3,CUUR0000SETE,Motor vehicle insurance,3,34,2.31
2885,2002,3,CUUR0000SETF,Motor vehicle fees,3,35,0.558
2886,2002,3,CUUR0000SETG,Public transportation,2,36,1.215
2887,2002,3,CUUR0000SETG01,Airline fare,3,37,0.766
2888,2002,3,CUUR0000SETG02,Other intercity transportation,3,38,0.188
2889,2002,3,CUUR0000SETG03,Intracity transportation,3,39,0.254
2890,2002,3,CUUR0000SAM,Medical care,1,40,5.839
2891,2002,3,CUUR0000SAM1,Medical care commodities,2,41,1.374
2892,2002,3,CUUR0000SAM2,Medical care services,2,42,4.465
2893,2002,3,CUUR0000SAR,Recreation,1,43,5.993
2894,2002,3,CUUR0000SERA,Video and audio,2,44,1.653
2895,2002,3,CUUR0000SERB,"Pets, pet products and services",2,45,0.71
2896,2002,3,CUUR0000SERC,Sporting goods,2,46,0.619
2897,2002,3,CUUR0000SERD,Photography,2,47,0.238
2898,2002,3,CUUR0000SERE,Other recreational goods,2,48,0.494
2899,2002,3,CUUR0000SERF,Recreation services,2,49,1.847
2900,2002,3,CUUR0000SERG,Recreational reading materials,2,50,0.434
2901,2002,3,CUUR0000SAE,Education and communication,1,51,5.729
2902,2002,3,CUUR0000SAE1,Education,2,52,2.723
2903,2002,3,CUUR0000SAE2,Communication,2,53,3.005
2904,2002,3,CUUR0000SAG,Other goods and services,1,54,4.293
2905,2002,3,CUUR0000SEGA,Tobacco and smoking products,2,55,0.921
2906,2002,3,CUUR0000SAG1,Personal care goods and services,2,56,3.373
2907,2002,4,CUUR0000SA0,All items ,0,0,100.0
2908,2002,4,CUUR0000SAF,Food and beverages,1,1,15.58
2909,2002,4,CUUR0000SAF11,Food at home,2,2,8.403
2910,2002,4,CUUR0000SAF111,Cereals and bakery products,3,3,1.294
2911,2002,4,CUUR0000SAF112,"Meats, poultry, fish, and eggs  ",3,4,2.239
2912,2002,4,CUUR0000SEFJ,Dairy and related products,3,5,0.889
2913,2002,4,CUUR0000SAF113,Fruits and vegetables,3,6,1.233
2914,2002,4,CUUR0000SAF114,Nonalcoholic beverages and beverage materials,3,7,0.961
2915,2002,4,CUUR0000SAF115,Other food at home,3,8,1.786
2916,2002,4,CUUR0000SEFV,Food away from home,2,9,6.154
2917,2002,4,CUUR0000SAF116,Alcoholic beverages,2,10,1.024
2918,2002,4,CUUR0000SAH,Housing,1,11,40.759
2919,2002,4,CUUR0000SAH1,Shelter,2,12,31.634
2920,2002,4,CUUR0000SEHA,Rent of primary residence,3,13,6.378
2921,2002,4,CUUR0000SEHB,Lodging away from home,3,14,2.986
2922,2002,4,CUUR0000SEHC01,Owners' equivalent rent of primary residence,3,15,21.912
2923,2002,4,CUUR0000SEHD,Tenants and household insurance,3,16,0.35
2924,2002,4,CUUR0000SAH2,Fuels and utilities,2,17,4.374
2925,2002,4,CUUR0000SEHE,Fuel oil and other fuels,3,18,0.189
2926,2002,4,CUUR0000SEHF,Energy services,3,19,3.332
2927,2002,4,CUUR0000SEHG,Water and Sewer Services,3,20,0.854
2928,2002,4,CUUR0000SAH3,Household furnishings and operations,2,21,4.757
2929,2002,4,CUUR0000SAA,Apparel,1,22,4.501
2930,2002,4,CUUR0000SAA1,Men's and boys' apparel,2,23,1.128
2931,2002,4,CUUR0000SAA2,Women's and girls' apparel,2,24,1.89
2932,2002,4,CUUR0000SEAE,Footwear,2,25,0.887
2933,2002,4,CUUR0000SEAF,Infants' and toddlers' apparel,2,26,0.2
2934,2002,4,CUUR0000SEAG,Jewelry and watches,2,27,0.397
2935,2002,4,CUUR0000SAT,Transportation,1,28,17.348
2936,2002,4,CUUR0000SAT1,Private Transportation,2,29,16.144
2937,2002,4,CUUR0000SETA,New and used motor vehicles,3,30,8.274
2938,2002,4,CUUR0000SETB,Motor fuel,3,31,3.183
2939,2002,4,CUUR0000SETC,Motor vehicle parts and equipment,3,32,0.418
2940,2002,4,CUUR0000SETD,Motor vehicle maintenance and repair,3,33,1.395
2941,2002,4,CUUR0000SETE,Motor vehicle insurance,3,34,2.309
2942,2002,4,CUUR0000SETF,Motor vehicle fees,3,35,0.555
2943,2002,4,CUUR0000SETG,Public transportation,2,36,1.219
2944,2002,4,CUUR0000SETG01,Airline fare,3,37,0.769
2945,2002,4,CUUR0000SETG02,Other intercity transportation,3,38,0.188
2946,2002,4,CUUR0000SETG03,Intracity transportation,3,39,0.255
2947,2002,4,CUUR0000SAM,Medical care,1,40,5.831
2948,2002,4,CUUR0000SAM1,Medical care commodities,2,41,1.37
2949,2002,4,CUUR0000SAM2,Medical care services,2,42,4.461
2950,2002,4,CUUR0000SAR,Recreation,1,43,5.983
2951,2002,4,CUUR0000SERA,Video and audio,2,44,1.644
2952,2002,4,CUUR0000SERB,"Pets, pet products and services",2,45,0.709
2953,2002,4,CUUR0000SERC,Sporting goods,2,46,0.616
2954,2002,4,CUUR0000SERD,Photography,2,47,0.236
2955,2002,4,CUUR0000SERE,Other recreational goods,2,48,0.489
2956,2002,4,CUUR0000SERF,Recreation services,2,49,1.855
2957,2002,4,CUUR0000SERG,Recreational reading materials,2,50,0.432
2958,2002,4,CUUR0000SAE,Education and communication,1,51,5.675
2959,2002,4,CUUR0000SAE1,Education,2,52,2.708
2960,2002,4,CUUR0000SAE2,Communication,2,53,2.962
2961,2002,4,CUUR0000SAG,Other goods and services,1,54,4.334
2962,2002,4,CUUR0000SEGA,Tobacco and smoking products,2,55,0.975
2963,2002,4,CUUR0000SAG1,Personal care goods and services,2,56,3.36
2964,2002,5,CUUR0000SA0,All items ,0,0,100.0
2965,2002,5,CUUR0000SAF,Food and beverages,1,1,15.554
2966,2002,5,CUUR0000SAF11,Food at home,2,2,8.36
2967,2002,5,CUUR0000SAF111,Cereals and bakery products,3,3,1.295
2968,2002,5,CUUR0000SAF112,"Meats, poultry, fish, and eggs  ",3,4,2.237
2969,2002,5,CUUR0000SEFJ,Dairy and related products,3,5,0.891
2970,2002,5,CUUR0000SAF113,Fruits and vegetables,3,6,1.22
2971,2002,5,CUUR0000SAF114,Nonalcoholic beverages and beverage materials,3,7,0.947
2972,2002,5,CUUR0000SAF115,Other food at home,3,8,1.77
2973,2002,5,CUUR0000SEFV,Food away from home,2,9,6.168
2974,2002,5,CUUR0000SAF116,Alcoholic beverages,2,10,1.027
2975,2002,5,CUUR0000SAH,Housing,1,11,40.804
2976,2002,5,CUUR0000SAH1,Shelter,2,12,31.634
2977,2002,5,CUUR0000SEHA,Rent of primary residence,3,13,6.387
2978,2002,5,CUUR0000SEHB,Lodging away from home,3,14,2.937
2979,2002,5,CUUR0000SEHC01,Owners' equivalent rent of primary residence,3,15,21.954
2980,2002,5,CUUR0000SEHD,Tenants and household insurance,3,16,0.351
2981,2002,5,CUUR0000SAH2,Fuels and utilities,2,17,4.411
2982,2002,5,CUUR0000SEHE,Fuel oil and other fuels,3,18,0.188
2983,2002,5,CUUR0000SEHF,Energy services,3,19,3.371
2984,2002,5,CUUR0000SEHG,Water and Sewer Services,3,20,0.855
2985,2002,5,CUUR0000SAH3,Household furnishings and operations,2,21,4.757
2986,2002,5,CUUR0000SAA,Apparel,1,22,4.442
2987,2002,5,CUUR0000SAA1,Men's and boys' apparel,2,23,1.116
2988,2002,5,CUUR0000SAA2,Women's and girls' apparel,2,24,1.847
2989,2002,5,CUUR0000SEAE,Footwear,2,25,0.887
2990,2002,5,CUUR0000SEAF,Infants' and toddlers' apparel,2,26,0.198
2991,2002,5,CUUR0000SEAG,Jewelry and watches,2,27,0.393
2992,2002,5,CUUR0000SAT,Transportation,1,28,17.359
2993,2002,5,CUUR0000SAT1,Private Transportation,2,29,16.133
2994,2002,5,CUUR0000SETA,New and used motor vehicles,3,30,8.257
2995,2002,5,CUUR0000SETB,Motor fuel,3,31,3.183
2996,2002,5,CUUR0000SETC,Motor vehicle parts and equipment,3,32,0.418
2997,2002,5,CUUR0000SETD,Motor vehicle maintenance and repair,3,33,1.402
2998,2002,5,CUUR0000SETE,Motor vehicle insurance,3,34,2.319
2999,2002,5,CUUR0000SETF,Motor vehicle fees,3,35,0.556
3000,2002,5,CUUR0000SETG,Public transportation,2,36,1.231
3001,2002,5,CUUR0000SETG01,Airline fare,3,37,0.782
3002,2002,5,CUUR0000SETG02,Other intercity transportation,3,38,0.188
3003,2002,5,CUUR0000SETG03,Intracity transportation,3,39,0.254
3004,2002,5,CUUR0000SAM,Medical care,1,40,5.85
3005,2002,5,CUUR0000SAM1,Medical care commodities,2,41,1.374
3006,2002,5,CUUR0000SAM2,Medical care services,2,42,4.476
3007,2002,5,CUUR0000SAR,Recreation,1,43,5.977
3008,2002,5,CUUR0000SERA,Video and audio,2,44,1.647
3009,2002,5,CUUR0000SERB,"Pets, pet products and services",2,45,0.711
3010,2002,5,CUUR0000SERC,Sporting goods,2,46,0.617
3011,2002,5,CUUR0000SERD,Photography,2,47,0.235
3012,2002,5,CUUR0000SERE,Other recreational goods,2,48,0.48
3013,2002,5,CUUR0000SERF,Recreation services,2,49,1.851
3014,2002,5,CUUR0000SERG,Recreational reading materials,2,50,0.434
3015,2002,5,CUUR0000SAE,Education and communication,1,51,5.697
3016,2002,5,CUUR0000SAE1,Education,2,52,2.712
3017,2002,5,CUUR0000SAE2,Communication,2,53,2.985
3018,2002,5,CUUR0000SAG,Other goods and services,1,54,4.313
3019,2002,5,CUUR0000SEGA,Tobacco and smoking products,2,55,0.949
3020,2002,5,CUUR0000SAG1,Personal care goods and services,2,56,3.366
3021,2002,6,CUUR0000SA0,All items ,0,0,100.0
3022,2002,6,CUUR0000SAF,Food and beverages,1,1,15.545
3023,2002,6,CUUR0000SAF11,Food at home,2,2,8.332
3024,2002,6,CUUR0000SAF111,Cereals and bakery products,3,3,1.297
3025,2002,6,CUUR0000SAF112,"Meats, poultry, fish, and eggs  ",3,4,2.229
3026,2002,6,CUUR0000SEFJ,Dairy and related products,3,5,0.885
3027,2002,6,CUUR0000SAF113,Fruits and vegetables,3,6,1.199
3028,2002,6,CUUR0000SAF114,Nonalcoholic beverages and beverage materials,3,7,0.943
3029,2002,6,CUUR0000SAF115,Other food at home,3,8,1.778
3030,2002,6,CUUR0000SEFV,Food away from home,2,9,6.186
3031,2002,6,CUUR0000SAF116,Alcoholic beverages,2,10,1.027
3032,2002,6,CUUR0000SAH,Housing,1,11,41.008
3033,2002,6,CUUR0000SAH1,Shelter,2,12,31.708
3034,2002,6,CUUR0000SEHA,Rent of primary residence,3,13,6.4
3035,2002,6,CUUR0000SEHB,Lodging away from home,3,14,2.955
3036,2002,6,CUUR0000SEHC01,Owners' equivalent rent of primary residence,3,15,22.003
3037,2002,6,CUUR0000SEHD,Tenants and household insurance,3,16,0.352
3038,2002,6,CUUR0000SAH2,Fuels and utilities,2,17,4.555
3039,2002,6,CUUR0000SEHE,Fuel oil and other fuels,3,18,0.185
3040,2002,6,CUUR0000SEHF,Energy services,3,19,3.519
3041,2002,6,CUUR0000SEHG,Water and Sewer Services,3,20,0.854
3042,2002,6,CUUR0000SAH3,Household furnishings and operations,2,21,4.747
3043,2002,6,CUUR0000SAA,Apparel,1,22,4.286
3044,2002,6,CUUR0000SAA1,Men's and boys' apparel,2,23,1.084
3045,2002,6,CUUR0000SAA2,Women's and girls' apparel,2,24,1.758
3046,2002,6,CUUR0000SEAE,Footwear,2,25,0.863
3047,2002,6,CUUR0000SEAF,Infants' and toddlers' apparel,2,26,0.194
3048,2002,6,CUUR0000SEAG,Jewelry and watches,2,27,0.39
3049,2002,6,CUUR0000SAT,Transportation,1,28,17.304
3050,2002,6,CUUR0000SAT1,Private Transportation,2,29,16.081
