,year,month,series_id,series_desc,level,order,value
2234,2001,4,CUUR0000SAH,Housing,1,11,175.4
2235,2001,4,CUUR0000SAH1,Shelter,2,12,199.2
2236,2001,4,CUUR0000SEHA,Rent of primary residence,3,13,190.2
2237,2001,4,CUUR0000SEHB,Lodging away from home,3,14,121.8
2238,2001,4,CUUR0000SEHC01,Owners' equivalent rent of primary residence,3,15,204.2
2239,2001,4,CUUR0000SEHD,Tenants and household insurance,3,16,105.5
2240,2001,4,CUUR0000SAH2,Fuels and utilities,2,17,149.7
2241,2001,4,CUUR0000SEHE,Fuel oil and other fuels,3,18,134.4
2242,2001,4,CUUR0000SEHF,Energy services,3,19,141.6
2243,2001,4,CUUR0000SEHG,Water and Sewer Services,3,20,108.8
2244,2001,4,CUUR0000SAH3,Household furnishings and operations,2,21,129.1
2245,2001,4,CUUR0000SAA,Apparel,1,22,131.9
2246,2001,4,CUUR0000SAA1,Men's and boys' apparel,2,23,128.2
2247,2001,4,CUUR0000SAA2,Women's and girls' apparel,2,24,127.0
2248,2001,4,CUUR0000SEAE,Footwear,2,25,124.9
2249,2001,4,CUUR0000SEAF,Infants' and toddlers' apparel,2,26,131.4
2250,2001,4,CUUR0000SEAG,Jewelry and watches,2,27,138.4
2251,2001,4,CUUR0000SAT,Transportation,1,28,156.1
2252,2001,4,CUUR0000SAT1,Private Transportation,2,29,152.1
2253,2001,4,CUUR0000SETA,New and used motor vehicles,3,30,101.8
2254,2001,4,CUUR0000SETB,Motor fuel,3,31,133.6
2255,2001,4,CUUR0000SETC,Motor vehicle parts and equipment,3,32,104.2
2256,2001,4,CUUR0000SETD,Motor vehicle maintenance and repair,3,33,181.9
2257,2001,4,CUUR0000SETE,Motor vehicle insurance,3,34,264.4
2258,2001,4,CUUR0000SETF,Motor vehicle fees,3,35,109.0
2259,2001,4,CUUR0000SETG,Public transportation,2,36,208.3
2260,2001,4,CUUR0000SETG01,Airline fare,3,37,235.5
2261,2001,4,CUUR0000SETG02,Other intercity transportation,3,38,155.4
2262,2001,4,CUUR0000SETG03,Intracity transportation,3,39,179.4
2263,2001,4,CUUR0000SAM,Medical care,1,40,270.8
2264,2001,4,CUUR0000SAM1,Medical care commodities,2,41,245.7
2265,2001,4,CUUR0000SAM2,Medical care services,2,42,276.8
2266,2001,4,CUUR0000SAR,Recreation,1,43,105.0
2267,2001,4,CUUR0000SERA,Video and audio,2,44,101.7
2268,2001,4,CUUR0000SERB,"Pets, pet products and services",2,45,109.4
2269,2001,4,CUUR0000SERC,Sporting goods,2,46,118.9
2270,2001,4,CUUR0000SERD,Photography,2,47,99.1
2271,2001,4,CUUR0000SERE,Other recreational goods,2,48,84.9
2272,2001,4,CUUR0000SERF,Recreation services,2,49,116.3
2273,2001,4,CUUR0000SERG,Recreational reading materials,2,50,191.0
2274,2001,4,CUUR0000SAE,Education and communication,1,51,104.1
2275,2001,4,CUUR0000SAE1,Education,2,52,116.1
2276,2001,4,CUUR0000SAE2,Communication,2,53,93.3
2277,2001,4,CUUR0000SAG,Other goods and services,1,54,281.3
2278,2001,4,CUUR0000SEGA,Tobacco and smoking products,2,55,424.2
2279,2001,4,CUUR0000SAG1,Personal care goods and services,2,56,169.6
2280,2001,5,CUUR0000SA0,All items ,0,0,177.7
2281,2001,5,CUUR0000SAF,Food and beverages,1,1,172.9
2282,2001,5,CUUR0000SAF11,Food at home,2,2,172.8
2283,2001,5,CUUR0000SAF111,Cereals and bakery products,3,3,193.2
2284,2001,5,CUUR0000SAF112,"Meats, poultry, fish, and eggs  ",3,4,160.8
2285,2001,5,CUUR0000SEFJ,Dairy and related products,3,5,164.7
2286,2001,5,CUUR0000SAF113,Fruits and vegetables,3,6,213.1
2287,2001,5,CUUR0000SAF114,Nonalcoholic beverages and beverage materials,3,7,138.1
2288,2001,5,CUUR0000SAF115,Other food at home,3,8,159.6
2289,2001,5,CUUR0000SEFV,Food away from home,2,9,173.1
2290,2001,5,CUUR0000SAF116,Alcoholic beverages,2,10,178.5
2291,2001,5,CUUR0000SAH,Housing,1,11,175.9
2292,2001,5,CUUR0000SAH1,Shelter,2,12,199.6
2293,2001,5,CUUR0000SEHA,Rent of primary residence,3,13,191.0
2294,2001,5,CUUR0000SEHB,Lodging away from home,3,14,120.0
2295,2001,5,CUUR0000SEHC01,Owners' equivalent rent of primary residence,3,15,204.9
2296,2001,5,CUUR0000SEHD,Tenants and household insurance,3,16,106.8
2297,2001,5,CUUR0000SAH2,Fuels and utilities,2,17,151.3
2298,2001,5,CUUR0000SEHE,Fuel oil and other fuels,3,18,131.9
2299,2001,5,CUUR0000SEHF,Energy services,3,19,143.8
2300,2001,5,CUUR0000SEHG,Water and Sewer Services,3,20,109.1
2301,2001,5,CUUR0000SAH3,Household furnishings and operations,2,21,128.9
2302,2001,5,CUUR0000SAA,Apparel,1,22,129.8
2303,2001,5,CUUR0000SAA1,Men's and boys' apparel,2,23,129.1
2304,2001,5,CUUR0000SAA2,Women's and girls' apparel,2,24,122.3
2305,2001,5,CUUR0000SEAE,Footwear,2,25,124.4
2306,2001,5,CUUR0000SEAF,Infants' and toddlers' apparel,2,26,130.6
2307,2001,5,CUUR0000SEAG,Jewelry and watches,2,27,136.1
2308,2001,5,CUUR0000SAT,Transportation,1,28,159.2
2309,2001,5,CUUR0000SAT1,Private Transportation,2,29,155.3
2310,2001,5,CUUR0000SETA,New and used motor vehicles,3,30,101.4
2311,2001,5,CUUR0000SETB,Motor fuel,3,31,146.8
2312,2001,5,CUUR0000SETC,Motor vehicle parts and equipment,3,32,104.4
2313,2001,5,CUUR0000SETD,Motor vehicle maintenance and repair,3,33,182.5
2314,2001,5,CUUR0000SETE,Motor vehicle insurance,3,34,265.1
2315,2001,5,CUUR0000SETF,Motor vehicle fees,3,35,109.0
2316,2001,5,CUUR0000SETG,Public transportation,2,36,209.3
2317,2001,5,CUUR0000SETG01,Airline fare,3,37,237.5
2318,2001,5,CUUR0000SETG02,Other intercity transportation,3,38,155.0
2319,2001,5,CUUR0000SETG03,Intracity transportation,3,39,178.9
2320,2001,5,CUUR0000SAM,Medical care,1,40,271.4
2321,2001,5,CUUR0000SAM1,Medical care commodities,2,41,246.6
2322,2001,5,CUUR0000SAM2,Medical care services,2,42,277.3
2323,2001,5,CUUR0000SAR,Recreation,1,43,105.0
2324,2001,5,CUUR0000SERA,Video and audio,2,44,101.6
2325,2001,5,CUUR0000SERB,"Pets, pet products and services",2,45,109.3
2326,2001,5,CUUR0000SERC,Sporting goods,2,46,119.1
2327,2001,5,CUUR0000SERD,Photography,2,47,98.9
2328,2001,5,CUUR0000SERE,Other recreational goods,2,48,85.0
2329,2001,5,CUUR0000SERF,Recreation services,2,49,116.3
2330,2001,5,CUUR0000SERG,Recreational reading materials,2,50,190.9
2331,2001,5,CUUR0000SAE,Education and communication,1,51,104.0
2332,2001,5,CUUR0000SAE1,Education,2,52,116.4
2333,2001,5,CUUR0000SAE2,Communication,2,53,92.9
2334,2001,5,CUUR0000SAG,Other goods and services,1,54,280.2
2335,2001,5,CUUR0000SEGA,Tobacco and smoking products,2,55,418.7
2336,2001,5,CUUR0000SAG1,Personal care goods and services,2,56,169.5
2337,2001,6,CUUR0000SA0,All items ,0,0,178.0
2338,2001,6,CUUR0000SAF,Food and beverages,1,1,173.4
2339,2001,6,CUUR0000SAF11,Food at home,2,2,173.3
2340,2001,6,CUUR0000SAF111,Cereals and bakery products,3,3,194.2
2341,2001,6,CUUR0000SAF112,"Meats, poultry, fish, and eggs  ",3,4,161.7
2342,2001,6,CUUR0000SEFJ,Dairy and related products,3,5,166.9
2343,2001,6,CUUR0000SAF113,Fruits and vegetables,3,6,211.8
2344,2001,6,CUUR0000SAF114,Nonalcoholic beverages and beverage materials,3,7,138.6
2345,2001,6,CUUR0000SAF115,Other food at home,3,8,159.5
2346,2001,6,CUUR0000SEFV,Food away from home,2,9,173.6
2347,2001,6,CUUR0000SAF116,Alcoholic beverages,2,10,179.1
2348,2001,6,CUUR0000SAH,Housing,1,11,177.3
2349,2001,6,CUUR0000SAH1,Shelter,2,12,200.7
2350,2001,6,CUUR0000SEHA,Rent of primary residence,3,13,191.6
2351,2001,6,CUUR0000SEHB,Lodging away from home,3,14,123.7
2352,2001,6,CUUR0000SEHC01,Owners' equivalent rent of primary residence,3,15,205.7
2353,2001,6,CUUR0000SEHD,Tenants and household insurance,3,16,107.0
2354,2001,6,CUUR0000SAH2,Fuels and utilities,2,17,155.7
2355,2001,6,CUUR0000SEHE,Fuel oil and other fuels,3,18,129.6
2356,2001,6,CUUR0000SEHF,Energy services,3,19,149.4
2357,2001,6,CUUR0000SEHG,Water and Sewer Services,3,20,109.1
2358,2001,6,CUUR0000SAH3,Household furnishings and operations,2,21,129.2
2359,2001,6,CUUR0000SAA,Apparel,1,22,126.3
2360,2001,6,CUUR0000SAA1,Men's and boys' apparel,2,23,125.8
2361,2001,6,CUUR0000SAA2,Women's and girls' apparel,2,24,117.5
2362,2001,6,CUUR0000SEAE,Footwear,2,25,122.1
2363,2001,6,CUUR0000SEAF,Infants' and toddlers' apparel,2,26,127.3
2364,2001,6,CUUR0000SEAG,Jewelry and watches,2,27,137.3
2365,2001,6,CUUR0000SAT,Transportation,1,28,158.3
2366,2001,6,CUUR0000SAT1,Private Transportation,2,29,154.0
2367,2001,6,CUUR0000SETA,New and used motor vehicles,3,30,101.1
2368,2001,6,CUUR0000SETB,Motor fuel,3,31,142.0
2369,2001,6,CUUR0000SETC,Motor vehicle parts and equipment,3,32,104.4
2370,2001,6,CUUR0000SETD,Motor vehicle maintenance and repair,3,33,182.7
2371,2001,6,CUUR0000SETE,Motor vehicle insurance,3,34,266.2
2372,2001,6,CUUR0000SETF,Motor vehicle fees,3,35,108.9
2373,2001,6,CUUR0000SETG,Public transportation,2,36,216.3
2374,2001,6,CUUR0000SETG01,Airline fare,3,37,249.3
2375,2001,6,CUUR0000SETG02,Other intercity transportation,3,38,155.1
2376,2001,6,CUUR0000SETG03,Intracity transportation,3,39,179.3
2377,2001,6,CUUR0000SAM,Medical care,1,40,272.5
2378,2001,6,CUUR0000SAM1,Medical care commodities,2,41,248.1
2379,2001,6,CUUR0000SAM2,Medical care services,2,42,278.3
2380,2001,6,CUUR0000SAR,Recreation,1,43,104.8
2381,2001,6,CUUR0000SERA,Video and audio,2,44,101.3
2382,2001,6,CUUR0000SERB,"Pets, pet products and services",2,45,109.6
2383,2001,6,CUUR0000SERC,Sporting goods,2,46,119.0
2384,2001,6,CUUR0000SERD,Photography,2,47,99.0
2385,2001,6,CUUR0000SERE,Other recreational goods,2,48,84.7
2386,2001,6,CUUR0000SERF,Recreation services,2,49,115.6
2387,2001,6,CUUR0000SERG,Recreational reading materials,2,50,191.3
2388,2001,6,CUUR0000SAE,Education and communication,1,51,104.4
2389,2001,6,CUUR0000SAE1,Education,2,52,116.9
2390,2001,6,CUUR0000SAE2,Communication,2,53,93.1
2391,2001,6,CUUR0000SAG,Other goods and services,1,54,281.2
2392,2001,6,CUUR0000SEGA,Tobacco and smoking products,2,55,421.0
2393,2001,6,CUUR0000SAG1,Personal care goods and services,2,56,170.0
2394,2001,7,CUUR0000SA0,All items ,0,0,177.5
2395,2001,7,CUUR0000SAF,Food and beverages,1,1,174.0
2396,2001,7,CUUR0000SAF11,Food at home,2,2,173.9
2397,2001,7,CUUR0000SAF111,Cereals and bakery products,3,3,194.9
2398,2001,7,CUUR0000SAF112,"Meats, poultry, fish, and eggs  ",3,4,162.3
2399,2001,7,CUUR0000SEFJ,Dairy and related products,3,5,168.3
2400,2001,7,CUUR0000SAF113,Fruits and vegetables,3,6,210.7
2401,2001,7,CUUR0000SAF114,Nonalcoholic beverages and beverage materials,3,7,138.9
2402,2001,7,CUUR0000SAF115,Other food at home,3,8,160.4
2403,2001,7,CUUR0000SEFV,Food away from home,2,9,174.1
2404,2001,7,CUUR0000SAF116,Alcoholic beverages,2,10,179.7
2405,2001,7,CUUR0000SAH,Housing,1,11,177.6
2406,2001,7,CUUR0000SAH1,Shelter,2,12,201.4
2407,2001,7,CUUR0000SEHA,Rent of primary residence,3,13,192.3
2408,2001,7,CUUR0000SEHB,Lodging away from home,3,14,124.0
2409,2001,7,CUUR0000SEHC01,Owners' equivalent rent of primary residence,3,15,206.3
2410,2001,7,CUUR0000SEHD,Tenants and household insurance,3,16,106.6
2411,2001,7,CUUR0000SAH2,Fuels and utilities,2,17,154.8
2412,2001,7,CUUR0000SEHE,Fuel oil and other fuels,3,18,123.8
2413,2001,7,CUUR0000SEHF,Energy services,3,19,148.6
2414,2001,7,CUUR0000SEHG,Water and Sewer Services,3,20,109.5
2415,2001,7,CUUR0000SAH3,Household furnishings and operations,2,21,129.2
2416,2001,7,CUUR0000SAA,Apparel,1,22,122.6
2417,2001,7,CUUR0000SAA1,Men's and boys' apparel,2,23,122.5
2418,2001,7,CUUR0000SAA2,Women's and girls' apparel,2,24,111.6
2419,2001,7,CUUR0000SEAE,Footwear,2,25,121.3
2420,2001,7,CUUR0000SEAF,Infants' and toddlers' apparel,2,26,124.5
2421,2001,7,CUUR0000SEAG,Jewelry and watches,2,27,138.6
2422,2001,7,CUUR0000SAT,Transportation,1,28,154.4
2423,2001,7,CUUR0000SAT1,Private Transportation,2,29,149.9
2424,2001,7,CUUR0000SETA,New and used motor vehicles,3,30,100.8
2425,2001,7,CUUR0000SETB,Motor fuel,3,31,125.6
2426,2001,7,CUUR0000SETC,Motor vehicle parts and equipment,3,32,105.1
2427,2001,7,CUUR0000SETD,Motor vehicle maintenance and repair,3,33,183.4
2428,2001,7,CUUR0000SETE,Motor vehicle insurance,3,34,267.3
2429,2001,7,CUUR0000SETF,Motor vehicle fees,3,35,109.0
2430,2001,7,CUUR0000SETG,Public transportation,2,36,216.1
2431,2001,7,CUUR0000SETG01,Airline fare,3,37,248.8
2432,2001,7,CUUR0000SETG02,Other intercity transportation,3,38,154.3
2433,2001,7,CUUR0000SETG03,Intracity transportation,3,39,180.5
2434,2001,7,CUUR0000SAM,Medical care,1,40,273.1
2435,2001,7,CUUR0000SAM1,Medical care commodities,2,41,248.5
2436,2001,7,CUUR0000SAM2,Medical care services,2,42,278.9
2437,2001,7,CUUR0000SAR,Recreation,1,43,105.0
2438,2001,7,CUUR0000SERA,Video and audio,2,44,101.7
2439,2001,7,CUUR0000SERB,"Pets, pet products and services",2,45,109.7
2440,2001,7,CUUR0000SERC,Sporting goods,2,46,118.6
2441,2001,7,CUUR0000SERD,Photography,2,47,99.1
2442,2001,7,CUUR0000SERE,Other recreational goods,2,48,84.6
2443,2001,7,CUUR0000SERF,Recreation services,2,49,115.8
2444,2001,7,CUUR0000SERG,Recreational reading materials,2,50,192.5
2445,2001,7,CUUR0000SAE,Education and communication,1,51,104.8
2446,2001,7,CUUR0000SAE1,Education,2,52,117.2
2447,2001,7,CUUR0000SAE2,Communication,2,53,93.6
2448,2001,7,CUUR0000SAG,Other goods and services,1,54,285.8
2449,2001,7,CUUR0000SEGA,Tobacco and smoking products,2,55,441.2
2450,2001,7,CUUR0000SAG1,Personal care goods and services,2,56,170.7
2451,2001,8,CUUR0000SA0,All items ,0,0,177.5
2452,2001,8,CUUR0000SAF,Food and beverages,1,1,174.4
2453,2001,8,CUUR0000SAF11,Food at home,2,2,174.2
2454,2001,8,CUUR0000SAF111,Cereals and bakery products,3,3,195.9
2455,2001,8,CUUR0000SAF112,"Meats, poultry, fish, and eggs  ",3,4,162.4
2456,2001,8,CUUR0000SEFJ,Dairy and related products,3,5,168.9
2457,2001,8,CUUR0000SAF113,Fruits and vegetables,3,6,208.8
2458,2001,8,CUUR0000SAF114,Nonalcoholic beverages and beverage materials,3,7,140.0
2459,2001,8,CUUR0000SAF115,Other food at home,3,8,161.0
2460,2001,8,CUUR0000SEFV,Food away from home,2,9,174.7
2461,2001,8,CUUR0000SAF116,Alcoholic beverages,2,10,180.0
2462,2001,8,CUUR0000SAH,Housing,1,11,178.0
2463,2001,8,CUUR0000SAH1,Shelter,2,12,202.4
2464,2001,8,CUUR0000SEHA,Rent of primary residence,3,13,193.1
2465,2001,8,CUUR0000SEHB,Lodging away from home,3,14,125.2
2466,2001,8,CUUR0000SEHC01,Owners' equivalent rent of primary residence,3,15,207.3
2467,2001,8,CUUR0000SEHD,Tenants and household insurance,3,16,106.6
2468,2001,8,CUUR0000SAH2,Fuels and utilities,2,17,152.7
2469,2001,8,CUUR0000SEHE,Fuel oil and other fuels,3,18,122.1
2470,2001,8,CUUR0000SEHF,Energy services,3,19,146.0
2471,2001,8,CUUR0000SEHG,Water and Sewer Services,3,20,110.2
2472,2001,8,CUUR0000SAH3,Household furnishings and operations,2,21,129.1
2473,2001,8,CUUR0000SAA,Apparel,1,22,122.6
2474,2001,8,CUUR0000SAA1,Men's and boys' apparel,2,23,121.4
2475,2001,8,CUUR0000SAA2,Women's and girls' apparel,2,24,112.1
2476,2001,8,CUUR0000SEAE,Footwear,2,25,121.9
2477,2001,8,CUUR0000SEAF,Infants' and toddlers' apparel,2,26,126.3
2478,2001,8,CUUR0000SEAG,Jewelry and watches,2,27,136.9
2479,2001,8,CUUR0000SAT,Transportation,1,28,153.3
2480,2001,8,CUUR0000SAT1,Private Transportation,2,29,148.8
2481,2001,8,CUUR0000SETA,New and used motor vehicles,3,30,100.5
2482,2001,8,CUUR0000SETB,Motor fuel,3,31,121.9
2483,2001,8,CUUR0000SETC,Motor vehicle parts and equipment,3,32,104.9
2484,2001,8,CUUR0000SETD,Motor vehicle maintenance and repair,3,33,184.0
2485,2001,8,CUUR0000SETE,Motor vehicle insurance,3,34,268.0
2486,2001,8,CUUR0000SETF,Motor vehicle fees,3,35,109.3
2487,2001,8,CUUR0000SETG,Public transportation,2,36,213.7
2488,2001,8,CUUR0000SETG01,Airline fare,3,37,244.3
2489,2001,8,CUUR0000SETG02,Other intercity transportation,3,38,154.0
2490,2001,8,CUUR0000SETG03,Intracity transportation,3,39,181.1
2491,2001,8,CUUR0000SAM,Medical care,1,40,274.4
2492,2001,8,CUUR0000SAM1,Medical care commodities,2,41,249.1
2493,2001,8,CUUR0000SAM2,Medical care services,2,42,280.5
2494,2001,8,CUUR0000SAR,Recreation,1,43,105.1
2495,2001,8,CUUR0000SERA,Video and audio,2,44,101.7
2496,2001,8,CUUR0000SERB,"Pets, pet products and services",2,45,110.7
2497,2001,8,CUUR0000SERC,Sporting goods,2,46,118.6
2498,2001,8,CUUR0000SERD,Photography,2,47,98.6
2499,2001,8,CUUR0000SERE,Other recreational goods,2,48,84.3
2500,2001,8,CUUR0000SERF,Recreation services,2,49,116.2
2501,2001,8,CUUR0000SERG,Recreational reading materials,2,50,192.5
2502,2001,8,CUUR0000SAE,Education and communication,1,51,105.8
2503,2001,8,CUUR0000SAE1,Education,2,52,119.5
2504,2001,8,CUUR0000SAE2,Communication,2,53,93.5
2505,2001,8,CUUR0000SAG,Other goods and services,1,54,283.3
2506,2001,8,CUUR0000SEGA,Tobacco and smoking products,2,55,424.6
2507,2001,8,CUUR0000SAG1,Personal care goods and services,2,56,171.2
2508,2001,9,CUUR0000SA0,All items ,0,0,178.3
2509,2001,9,CUUR0000SAF,Food and beverages,1,1,174.6
2510,2001,9,CUUR0000SAF11,Food at home,2,2,174.3
2511,2001,9,CUUR0000SAF111,Cereals and bakery products,3,3,195.1
2512,2001,9,CUUR0000SAF112,"Meats, poultry, fish, and eggs  ",3,4,162.4
2513,2001,9,CUUR0000SEFJ,Dairy and related products,3,5,169.4
2514,2001,9,CUUR0000SAF113,Fruits and vegetables,3,6,212.1
2515,2001,9,CUUR0000SAF114,Nonalcoholic beverages and beverage materials,3,7,139.2
2516,2001,9,CUUR0000SAF115,Other food at home,3,8,160.2
2517,2001,9,CUUR0000SEFV,Food away from home,2,9,175.1
2518,2001,9,CUUR0000SAF116,Alcoholic beverages,2,10,180.4
2519,2001,9,CUUR0000SAH,Housing,1,11,177.4
2520,2001,9,CUUR0000SAH1,Shelter,2,12,202.0
2521,2001,9,CUUR0000SEHA,Rent of primary residence,3,13,193.9
2522,2001,9,CUUR0000SEHB,Lodging away from home,3,14,116.8
2523,2001,9,CUUR0000SEHC01,Owners' equivalent rent of primary residence,3,15,208.1
2524,2001,9,CUUR0000SEHD,Tenants and household insurance,3,16,106.7
2525,2001,9,CUUR0000SAH2,Fuels and utilities,2,17,150.6
2526,2001,9,CUUR0000SEHE,Fuel oil and other fuels,3,18,125.3
2527,2001,9,CUUR0000SEHF,Energy services,3,19,143.1
2528,2001,9,CUUR0000SEHG,Water and Sewer Services,3,20,110.4
2529,2001,9,CUUR0000SAH3,Household furnishings and operations,2,21,129.4
2530,2001,9,CUUR0000SAA,Apparel,1,22,126.8
2531,2001,9,CUUR0000SAA1,Men's and boys' apparel,2,23,123.7
2532,2001,9,CUUR0000SAA2,Women's and girls' apparel,2,24,120.3
2533,2001,9,CUUR0000SEAE,Footwear,2,25,122.9
2534,2001,9,CUUR0000SEAF,Infants' and toddlers' apparel,2,26,129.3
2535,2001,9,CUUR0000SEAG,Jewelry and watches,2,27,132.1
2536,2001,9,CUUR0000SAT,Transportation,1,28,155.5
2537,2001,9,CUUR0000SAT1,Private Transportation,2,29,151.2
2538,2001,9,CUUR0000SETA,New and used motor vehicles,3,30,100.2
2539,2001,9,CUUR0000SETB,Motor fuel,3,31,131.4
2540,2001,9,CUUR0000SETC,Motor vehicle parts and equipment,3,32,105.2
2541,2001,9,CUUR0000SETD,Motor vehicle maintenance and repair,3,33,185.1
2542,2001,9,CUUR0000SETE,Motor vehicle insurance,3,34,268.5
2543,2001,9,CUUR0000SETF,Motor vehicle fees,3,35,109.7
2544,2001,9,CUUR0000SETG,Public transportation,2,36,212.7
2545,2001,9,CUUR0000SETG01,Airline fare,3,37,242.5
2546,2001,9,CUUR0000SETG02,Other intercity transportation,3,38,153.4
2547,2001,9,CUUR0000SETG03,Intracity transportation,3,39,181.8
2548,2001,9,CUUR0000SAM,Medical care,1,40,275.0
2549,2001,9,CUUR0000SAM1,Medical care commodities,2,41,249.6
2550,2001,9,CUUR0000SAM2,Medical care services,2,42,281.0
2551,2001,9,CUUR0000SAR,Recreation,1,43,105.2
2552,2001,9,CUUR0000SERA,Video and audio,2,44,101.3
2553,2001,9,CUUR0000SERB,"Pets, pet products and services",2,45,110.6
2554,2001,9,CUUR0000SERC,Sporting goods,2,46,118.3
2555,2001,9,CUUR0000SERD,Photography,2,47,98.9
2556,2001,9,CUUR0000SERE,Other recreational goods,2,48,84.6
2557,2001,9,CUUR0000SERF,Recreation services,2,49,116.8
2558,2001,9,CUUR0000SERG,Recreational reading materials,2,50,192.6
2559,2001,9,CUUR0000SAE,Education and communication,1,51,106.6
2560,2001,9,CUUR0000SAE1,Education,2,52,121.7
2561,2001,9,CUUR0000SAE2,Communication,2,53,93.1
2562,2001,9,CUUR0000SAG,Other goods and services,1,54,287.8
2563,2001,9,CUUR0000SEGA,Tobacco and smoking products,2,55,444.0
2564,2001,9,CUUR0000SAG1,Personal care goods and services,2,56,171.9
2565,2001,10,CUUR0000SA0,All items ,0,0,177.7
2566,2001,10,CUUR0000SAF,Food and beverages,1,1,175.3
2567,2001,10,CUUR0000SAF11,Food at home,2,2,175.2
2568,2001,10,CUUR0000SAF111,Cereals and bakery products,3,3,195.2
2569,2001,10,CUUR0000SAF112,"Meats, poultry, fish, and eggs  ",3,4,163.5
2570,2001,10,CUUR0000SEFJ,Dairy and related products,3,5,170.8
2571,2001,10,CUUR0000SAF113,Fruits and vegetables,3,6,213.5
2572,2001,10,CUUR0000SAF114,Nonalcoholic beverages and beverage materials,3,7,139.9
2573,2001,10,CUUR0000SAF115,Other food at home,3,8,160.9
2574,2001,10,CUUR0000SEFV,Food away from home,2,9,175.6
2575,2001,10,CUUR0000SAF116,Alcoholic beverages,2,10,180.8
2576,2001,10,CUUR0000SAH,Housing,1,11,176.7
2577,2001,10,CUUR0000SAH1,Shelter,2,12,202.4
2578,2001,10,CUUR0000SEHA,Rent of primary residence,3,13,194.7
2579,2001,10,CUUR0000SEHB,Lodging away from home,3,14,114.5
2580,2001,10,CUUR0000SEHC01,Owners' equivalent rent of primary residence,3,15,209.0
2581,2001,10,CUUR0000SEHD,Tenants and household insurance,3,16,106.9
2582,2001,10,CUUR0000SAH2,Fuels and utilities,2,17,144.6
2583,2001,10,CUUR0000SEHE,Fuel oil and other fuels,3,18,121.5
2584,2001,10,CUUR0000SEHF,Energy services,3,19,135.9
2585,2001,10,CUUR0000SEHG,Water and Sewer Services,3,20,110.6
2586,2001,10,CUUR0000SAH3,Household furnishings and operations,2,21,129.0
2587,2001,10,CUUR0000SAA,Apparel,1,22,129.5
2588,2001,10,CUUR0000SAA1,Men's and boys' apparel,2,23,127.5
2589,2001,10,CUUR0000SAA2,Women's and girls' apparel,2,24,122.1
2590,2001,10,CUUR0000SEAE,Footwear,2,25,124.9
2591,2001,10,CUUR0000SEAF,Infants' and toddlers' apparel,2,26,131.5
2592,2001,10,CUUR0000SEAG,Jewelry and watches,2,27,137.0
2593,2001,10,CUUR0000SAT,Transportation,1,28,152.3
2594,2001,10,CUUR0000SAT1,Private Transportation,2,29,148.1
2595,2001,10,CUUR0000SETA,New and used motor vehicles,3,30,100.6
2596,2001,10,CUUR0000SETB,Motor fuel,3,31,116.3
2597,2001,10,CUUR0000SETC,Motor vehicle parts and equipment,3,32,105.5
2598,2001,10,CUUR0000SETD,Motor vehicle maintenance and repair,3,33,186.0
2599,2001,10,CUUR0000SETE,Motor vehicle insurance,3,34,272.3
